,query,response,rewards,ref_response,ref_rewards,full_kls,kls
0,We saw this in a bargain, bin at the local market. I love Italian produce. You could expect a great,0.9983885288238525, bin with a perfect blend of Kung Fu Master moves and remarkably sensitive comments from a,0.9988709092140198,5.260750770568848,3.694960832595825
1,First i will say that i am," liking ""The Inspector"", league of spells, of sorts.<br /><br",0.9985287189483643, THE PERFECT STAR OF THIS MOVIE. I fell asleep on top of,0.9898948073387146,5.304355621337891,1.766843318939209
2,This excruciating," climb through space gas masking, and wooden wooden props that shine through are ultimately",0.003148845862597227,ly painful obsession with money I cannot understand why so few of people pay their unpredictable,0.007822118699550629,4.815228462219238,-7.815031051635742
3,This movie should have been billed," as a free movie, because you can halfheartedly enjoy the film. You know",0.0005202541942708194, as a biopic. It was soon shot an entirely different way.<br /,0.0005181375308893621,7.279086112976074,-3.9801573753356934
4,***MILD SPOIL,ER)What Imerser comes through is an incredible role on the part.,0.9987737536430359,ERS NOW AHEAD<br /><br />Overall we don't care for,0.0006927651702426374,7.747708320617676,2.646055221557617
5,I was not expecting a," very thoughtist presentation, but it was great! And highly recommended.<|endoftext|>",0.9989091157913208, good rap picture. I don't know what else to say about the characters on,0.17538750171661377,4.955615997314453,2.268345355987549
6,I've always loved horror f,"licks, and now it was a blockbuster. The spine shocks, the meatiness",0.9988619089126587,licks--to the extent that this one includes female characters.<br /><br,0.9985246062278748,4.792211532592773,2.4622387886047363
7,A rather disappointing film. The club," go into sport playing, but they get caught out. The film was somewhat amusing",0.0004978273063898087," ends up abandoned by the people on board the yacht, with the Gabonese",0.0004985792329534888,7.60692024230957,2.297262191772461
8,This movie is, better than. I love the comedy but now I would like to watch more movies,0.9987276196479797," fine. It features elements from other fan films, such as mythical beasts and creatures",0.9987700581550598,6.360748767852783,1.1556212902069092
9,The sequel that no one asked, for was excellent. I say the actors are great; the jews travel to,0.9987788796424866, of me when i first saw it (a date night camp A&C),0.9971469044685364,6.082782745361328,1.6220152378082275
10,This movie,", about a relatively young Air Force Air Force ground unit providing ground combat information and",0.9982268214225769, has a cosplay mystery. The beginning was never explained. The script just needs,0.0005102127324789762,2.505340814590454,-5.208783149719238
11,what a waste," of life""; but that's the art.<br /><br />Fils",0.0049226670525968075, of time thinking for a bit.)<br /><br />I move around,0.0009601309429854155,5.658503532409668,-2.7067630290985107
12,This was the, movie that really had to be. I fell in love with this movie and became,0.9989222288131714, easiest situation to tackle because the plot by Stowe doesn't seem so loosely connected,0.996159553527832,4.54508638381958,-3.4985580444335938
13,I was wondering what possessed," him to want to take this picture, both because and because I loved the nature",0.9919256567955017, me to share this movie with my sister because I'd just heard about it by,0.006858990993350744,4.475101470947266,-0.8874198198318481
14,Dorothy," MacCallum, one of the brilliant show industry scene Rangers, shall also come",0.998552143573761, Steltz frequently at the Plaza Theater at his Salem-style residence. What,0.9985559582710266,4.5279107093811035,-3.9065213203430176
15,alright this movie might, be more. You have top notch performances. One thing we watch principal Andy ',0.9985656142234802," be, in every way. She has lots of informations on her life,",0.9974405765533447,5.205306529998779,3.5672967433929443
16,Little did I know that when," making comics, this is one of my favorites. that is because they are great",0.9987443685531616," her husband ruins Teresa's life, he will sue her! You will never see",0.0024922145530581474,3.888904094696045,-0.4568060636520386
17,"OK, yes I know"," what you were, but I'm still sure that the women are stunning. And",0.9931082725524902,". Perhaps ""scientists"" did include ""cold turkey"" in their list.",0.004968103487044573,9.07586669921875,-5.613715171813965
18,I don,'t find that much more dramatic but I would like to see a DVD with more,0.9944836497306824,"'t really remember much about the Sith. If you're looking for villains, stop",0.0014116417150944471,5.5168657302856445,-3.138272762298584
19,It borrowed scenes from LOT,"R and went in a kind, gentle direction, like almost. Although this level",0.9950218200683594,R: Gulping a sickness to death (sort of as a McKinney tactic,0.0012710049049928784,4.889413833618164,1.3970078229904175
20,"""The Italian Job"" is"," also a really nice film adaptation, and it certainly adds the fantasy that we hope",0.9988425970077515, now in a new series which just begins airing on American shows. You can see,0.9953363537788391,4.477534770965576,4.440858840942383
21,The Man with Bogart,'s Story is a heartfelt and entertaining show reflection around timeless classics. The movie helps,0.998902440071106,""" that is kind of boring, okay, but if this movie was a lot",0.0018174821743741632,3.160872459411621,9.024372100830078
22,Where should I begin,? This flawless work maintains the film nevertheless.<|endoftext|>,0.9986016154289246,? If you are in North America to see it then - don't bother -,0.0005854143528267741,3.2049431800842285,-6.5853166580200195
23,I have no idea," why the Space Marine Corps fought, although I am proud that they fought for it",0.9958081245422363," how to explain what has ever happened, especially when the amulet is binding.<br",0.0005232529365457594,7.174232482910156,-2.420637845993042
24,If regarded as," a classic of photography, magnificent photography by Tom Poseam, this gorgeous film explores",0.9987645149230957," philanthropy, this film has to be praised somewhat because, even without an alleg",0.9813517928123474,3.6254987716674805,5.087833881378174
25,As a sci-fi," wide wonder cinema, I found it very well casted and strong mood. I",0.9989089965820312," movie, the big part in the movie is very difficult. We meet up with",0.0021709464490413666,6.202685356140137,1.7003928422927856
26,This movie," covers Wrestlemania, baseball, baseball, baseball, baseball, level wrestling, chess",0.9985337257385254," doesn't have 5 or eight scenes, the plot is very short, and the",0.0005037127411924303,2.489619016647339,-3.564448833465576
27,I never heard," of Torcedraw, but I love it!! I hope that everyone is taking",0.9988730549812317, of John Milton back then. I can easily tell with some degree of certainty.,0.009137493558228016,5.659682273864746,2.035025119781494
28,The main character of," the BJJ, Vegeta loaned ninja style form to fighters like him. With",0.993216335773468," this week's show, Orson Welles, has stayed fairly true to the",0.9988250136375427,3.2765238285064697,-2.476363182067871
29,this movie was, made in 1903 and the little boys are fun. He is a comedy doingo,0.9986451268196106, a work of literature)<br /><br />It was sponsored by his,0.9923385381698608,7.759799957275391,3.4870688915252686
30,I get, behind Hollywood movies and I like to think I've seen more sincere films.<br,0.998023509979248," right down to it. This show is soooooooooooghter strong, I",0.9988203644752502,3.8398351669311523,-3.2520275115966797
31,I just watched, this movie together and I'm truly happy the movie is so good. My brother,0.9988828301429749, this and it will change my life forever. The PG-13 rating purely depends,0.9988254904747009,5.879814147949219,0.3907489776611328
32,What a waste of time to, waste someone disruptive.<br /><br />Made it look... *4 out,0.002087252913042903, mess it up with great effect; only pointless anyway (no acting at all.<,0.0005074169021099806,5.869547367095947,-8.351841926574707
33,This is one, of the better movies I've been given in the recent commenting period. It is,0.998880922794342," of the movie's most absurd moments, with all its awfulness, mockery of",0.0012689116410911083,3.119565963745117,-2.1241607666015625
34,I love documentaries, and informative posts run common ground. Worth checking out. I suggest it!<|endoftext|>,0.9988932013511658, that expose the dark side of American lives. I also love those that examine the,0.9988790154457092,3.393296718597412,4.824215888977051
35,Yeah it,"'s quite enjoyable, the only camera trick that's kept me riveted by the",0.9987647533416748," looked long, cute and funny - The 4-Spin Tapes (3",0.9979068040847778,7.877972602844238,-8.580811500549316
36,I can't," help smiling upon it, it is great to watch the clever photography, art and",0.9988983869552612, believe this has been released in the U.S. We are playing with so,0.9937320351600647,5.373188018798828,-1.4614174365997314
37,This is an Emperor's New," Year spirit, made in a time when Love is expressed with passion, and it",0.998831570148468," Clothes II. Best of all, the transformations are spectacular. Horses and pirates",0.9987198114395142,6.646183490753174,4.758120536804199
38,It's hard to, describe but this movie really carries the movie right. It certainly has the music playing,0.9989302754402161, identify who its meaning is. Critics are rightly always wrong. And I'm sure,0.0010354418773204088,5.151738166809082,-0.10957252979278564
