,query,response,rewards,ref_response,ref_rewards,full_kls,kls
0,We saw this in a bargain," bin (this was a bargain lake). The main backdrop was the ""Ham Manor",0.995919942855835, bin and it was absolutely marvelous.<br /><br />I give it 12,0.9988440275192261,1.7594166994094849,0.5651403665542603
1,First i will say that i am, and mother & abeomieenne salk have a great family history,0.9983158111572266," a big fan of the characters, i read many volumes of book, and watching",0.9987510442733765,1.9355992078781128,2.102952480316162
2,This excruciating,"'
<|endoftext|>",0.0011048500891774893,", poorly executed and devoid of depth of emotion, a phobia about the unt",0.0004995495546609163,0.7987837791442871,-2.0767388343811035
3,This movie should have been billed," that way, there's nothing that would give in it.<br /><br",0.001912524807266891," seriously!""<|endoftext|>",0.0019379578297957778,1.0228190422058105,-0.6201249361038208
4,***MILD SPOIL,ERS ABOUT THE OUTSIDE VERSIONS PLEASE NOTE-VITYTHEAST T,0.020434098318219185,ERS SPACE TERROR GOES FROM SMALL SPOILERS SON HAS HIS,0.9955112934112549,2.3237404823303223,-0.19807925820350647
5,I was not expecting a," pulse, so I was pleasantly surprised because it is a very imaginative and tart adventure",0.9988746047019958, fanboy impression--but he took pride in his performance. He did an excellent,0.998909592628479,2.0899240970611572,2.707467555999756
6,I've always loved horror f,licks and many my other movies have been pretty funny. These films just have this,0.9988577365875244,"licks, thrills in film. Their life stories are sometimes realistic for real people",0.9986507296562195,2.0411972999572754,0.152726948261261
7,A rather disappointing film. The club, shooting is not was a realistic depiction of how miners would play. The scenery is,0.0004976075142621994, Dietmar does get into entails ( Defense of the Medical Int ofa) and,0.0005092873470857739,1.0890817642211914,2.0290496349334717
8,This movie is, also released on DVD sold it its only message is parting Diary.<|endoftext|>,0.002740192227065563, practically based on the seventies and eighties. With a comedy of the worst,0.001346477190963924,1.5134594440460205,0.5972052812576294
9,The sequel that no one asked,", the glaring inconsistencies that made this movie crap outweigh some much better quality. The",0.000493244209792465," for (the clever humor, moral ambiguity and all) was the much simpler thing",0.9962982535362244,1.656219720840454,0.8544843196868896
10,This movie," is amazing only because Dana's Golden Globe winning performance. Past 17 years ago,",0.9983357787132263, made me a little sick to my stomach. It's not on DVD yet and,0.008984101004898548,1.08063805103302,2.417736053466797
11,what a waste," of both films,)<br /><br /> Not only is it a really",0.0005004143458791077, of tax dollars and time to pay these adorable married couple the house. Savvy,0.00058828602777794,2.481060028076172,-0.8817358016967773
12,This was the," big-budget,
<|endoftext|>",0.004058236721903086, point to embrace if ever a filmmaker could honor their basic meaning. Rules that an,0.9971686005592346,1.4597563743591309,-1.922417163848877
13,I was wondering what possessed," James Cagney to pull this out. The film is fine, and delightful",0.9988071918487549," this son to successfully change his expression in the armor, considering what racism he was",0.00783540029078722,1.4294466972351074,1.0209465026855469
14,Dorothy," Gossman and 2002 Oscar-winner Rosa Antipas, and tops with",0.9978717565536499, Russell was real emotional and the really sweet Susan Wilson as a decorated and dignified,0.998150646686554,1.3254637718200684,1.9765723943710327
15,alright this movie might," be suitable for a lone, young blonde girl. He seems, as per usual",0.0008711668779142201, be one that is just as lovely as The Martian - one that is far past,0.9972937703132629,1.4070947170257568,2.3466956615448
16,Little did I know that when," I was in the 14th grade, I think I would have gone for (",0.990934431552887, it started it is murder! Bunnies bring guts to the one they love,0.968177318572998,1.6910064220428467,-0.9238231778144836
17,"OK, yes I know"," you'll like it, but it is OK, and it's good!! OK",0.9917826652526855,. The film has a predictable plot and has the same name as the first flick,0.0005428580334410071,2.14656925201416,-1.469969630241394
18,I don,"'t know many writers, but Maybe a little sleazy, but it came out",0.9977879524230957,"'t think I've ever heard of such a stereotype, but this guy can dish",0.9976724982261658,1.69194757938385,-2.545660972595215
19,It borrowed scenes from LOT,R with empathic energy. Even though this was a plot focusing on the Bible,0.0013604609994217753,R & DOCTOR PLINGWOOD from Mr. Milloy & it's,0.0017469131853431463,1.0721274614334106,-0.8831498622894287
20,"""The Italian Job"" is"," like a child borrowing a VHS tape of ""Ozomân""",0.001466454123146832, the most serious accomplishment in Italian cinema. This entire movie delivers in no small importance,0.9987181425094604,1.7784242630004883,-0.5273700952529907
21,The Man with Bogart," Feet has delivered, even in so many children that are stranger when small and are",0.9987720847129822," beard. I was moved by the strange circumstances, the wonderful gadgets, the variety",0.9988559484481812,1.4165362119674683,2.6060421466827393
22,Where should I begin,"? Angie has been a originally homeless girl for thirty years, who works at",0.9959011673927307," to describe this video? Jack Black does what he does best, but he has",0.9940723776817322,1.5587871074676514,-0.7046039700508118
23,I have no idea, what Kendra was about--pronounce theni'll just punch him for the,0.0005080739501863718, who Verhoeven is... but it's so possible I believed him than most,0.007425367832183838,1.9966028928756714,-3.895400047302246
24,If regarded as," a science fiction epic, San Francisco WWII was a battlefield, good for any man",0.997922956943512," a dark, mean world of tedium, Quigley's overt and hom",0.0028959079645574093,2.3926076889038086,-1.5406973361968994
25,As a sci-fi," project, it was close to the end. Co-working with writer/director",0.9980394244194031," movie, the story takes place in a bleak future. The fear, the monster",0.9978538155555725,1.9338994026184082,0.5611240863800049
26,This movie," is so open paced, so hypnotic, to the conclusion I was hooked fast",0.998865008354187, is hideous!<|endoftext|>,0.0005163596360944211,1.661094307899475,-0.9449869394302368
27,I never heard, of him before The Iceman on TV but I was excited to see it but,0.9952722191810608, of the strain before and was a friend of the owner of the pub remarked that,0.015316634438931942,1.2558784484863281,-1.4324909448623657
28,The main character of," the film is an old ninja, this war cyborg steals everything she's only",0.004589655436575413, this movie is voiced by actor Justin Escapares. Despite having to use subtitles,0.9976810216903687,0.9991958141326904,0.02637481689453125
29,this movie was," a total crap winner. If you loved this movie, be prepared to watch it",0.998474657535553, 90 minutes) long and WAY too long will confuse most people. Honestly I don,0.0005171984666958451,2.3088810443878174,-0.20117616653442383
30,I get," it. This movie really not only sticks to home video, it's something that",0.9987611770629883," angry at the head coach at all, and I've had terrible urinating experiences",0.0005312743596732616,2.091677188873291,-1.9755899906158447
31,I just watched, this film throughout the season. Once again we understand the water and springs is a,0.9988716244697571," it. If you're looking for a good laugh, watch it! I just",0.9988466501235962,1.891413688659668,-0.025548338890075684
32,What a waste of time to, view the film's runtime ratings until you have seen it out watching it in the,0.0013139134971424937, waste money on a new film. It pixivos the recent TV saga,0.0004993705661036074,1.5770244598388672,-2.7646899223327637
33,This is one, of the reasons I was in favor of him in this movie. I really liked,0.9988383650779724, of the best movies I have seen in many years. The soundtrack is wonderfully atmospheric,0.9989253878593445,1.528234601020813,0.8248343467712402
34,I love documentaries,. I love the UVA stuff on beaches.<br /><br />It,0.9988166093826294, and TV shows that feature films that return attention to themselves. Nothing is ever forgotten,0.9988436698913574,0.9714091420173645,-0.41794872283935547
35,Yeah it," got me cracking up, I know it was awesome. However it ever does have",0.9941852688789368,"'s important to remember one thing, John Cameron was a guy who really didn't",0.002169506624341011,1.9025259017944336,-3.502429962158203
36,I can't," remember any of this in my energy,I've been lucky enough to see a",0.0006084025953896344," tell when you open the vault, but let it be closing, there's a",0.0030548530630767345,2.43161678314209,-4.0042829513549805
37,This is an Emperor's New," Grolet. open Gold barris does a close job, se the Battle of",0.9969927072525024," Clothes issuing cultured, cultured reprise of BBC serials.<br /><",0.9978364109992981,2.931154489517212,2.506465435028076
38,It's hard to, describe because the plot can turn out to be totally different depending on the movie and,0.010584312491118908, wonder why anyone would watch this movie as it's mystery of what happened to Elliott,0.0005378494970500469,1.0653486251831055,-2.1460180282592773
39,When I first saw a glimpse of, this I was so excited! Hope that makes another scan donation for our now available,0.9987271428108215, Shogun II on that original sofas reel I was intrigued.<br /><,0.9975173473358154,1.960578441619873,5.1583075523376465
40,Eight teen convicts are brought, together by an establishment to solve problems in a laboratory -- that's right. Step,0.012943907640874386, together and welcomed into a loose mission by an isolated loner named Hare Porter -,0.9955869913101196,1.3870354890823364,2.6952531337738037
41,I really," wish we had had this often decided. Still these different, small groups will remain",0.9937862157821655, can't call this movie 'keeping alive of the holiday spirit.' It just pulls,0.9981491565704346,1.8702921867370605,-2.4488983154296875
42,At the," time, I had thoroughly enjoyed the film, and there were some excellent pyth",0.9987922310829163," end there is the famous tear-eeden scene,it was just surreal,",0.9981986880302429,1.5168813467025757,-1.6794602870941162
43,Maybe if you smoked enough weed, you would of had nothing to smoke again!<|endoftext|>,0.005479440558701754, you'd get excited.<br /><br />I wish it wasn't boring,0.0018769260495901108,1.4961509704589844,-0.5530852675437927
44,It's proof that movie makers," determine what's fun to deliver to family and friends. For my family, this",0.9986934065818787, can still make worthwhile (and entertaining) entertainment and therefore stay true to their work,0.998894989490509,1.1272252798080444,3.32344388961792
45,Despite the fact that this," series is so poorly written, it needs to be esteemed as the best creature parts",0.003582969307899475," is directly linked to the War in Iraq, the French film (boo!)",0.0013623590348288417,1.2570881843566895,-0.44422441720962524
46,I found this on the," CD, and I couldn't wait to see when I saw the CD and video",0.9981083869934082," adcl,the quotes are horrible... the command spacing is awful (not counting",0.0005066762678325176,1.4899036884307861,-0.6008923053741455
47,This film, has a good amount to its comedic satisfaction we'll be at least proud of.,0.9984126091003418, didn't find it's aims full. It just didn't have any laughs.,0.0004939201171509922,2.1790335178375244,3.8726863861083984
