,query,response,rewards,ref_response,ref_rewards,full_kls,kls
0,We saw this in a bargain, bin at the local market. I love it when a husband puts them all together,0.9988013505935669, bin with a perfect blend of Kung Fu Master moves and remarkably sensitive comments from a,0.9988709092140198,1.4791312217712402,2.111175537109375
1,First i will say that i am," ready for this film. league of legends - of the mountains, the sewers",0.9987118244171143, THE PERFECT STAR OF THIS MOVIE. I fell asleep on top of,0.9898948073387146,1.2107064723968506,0.41446131467819214
2,This excruciating,"ly long, gasping cry, the wooden wooden's operé's voice is",0.0018199527403339744,ly painful obsession with money I cannot understand why so few of people pay their unpredictable,0.007822118699550629,1.4140187501907349,-2.6294524669647217
3,This movie should have been billed, as a free postcard showing of the half human wants of Leonardo D'Am,0.0013290364295244217, as a biopic. It was soon shot an entirely different way.<br /,0.0005181375308893621,1.4844268560409546,0.6947423815727234
4,***MILD SPOIL,ER NEEDS TO BE READ BEFORE WATCHING THIS--the film says much more,0.9942686557769775,ERS NOW AHEAD<br /><br />Overall we don't care for,0.0006927651702426374,2.015618324279785,1.6794373989105225
5,I was not expecting a," very thought provoking presentation, but that presentation was allowed for. I can tell what",0.006914811208844185, good rap picture. I don't know what else to say about the characters on,0.17538750171661377,2.041555404663086,1.2749358415603638
6,I've always loved horror f,"licks in general and attempted to emulate the genre, but sadly did not beat out",0.013169568963348866,licks--to the extent that this one includes female characters.<br /><br,0.9985246062278748,1.117128610610962,-2.161437511444092
7,A rather disappointing film. The club," go into a cautious, but safe retreat and a few rough moments along the way",0.0004891292774118483," ends up abandoned by the people on board the yacht, with the Gabonese",0.0004985792329534888,1.5582338571548462,-1.7092819213867188
8,This movie is, better than. I think IMDb still rated it twice and many people did a,0.9988062381744385," fine. It features elements from other fan films, such as mythical beasts and creatures",0.9987700581550598,1.8638050556182861,2.218827486038208
9,The sequel that no one asked, for-- it is still good!<|endoftext|>,0.9981910586357117, of me when i first saw it (a date night camp A&C),0.9971469044685364,1.3097255229949951,-0.015444636344909668
10,This movie,", about a 48(?) year old man playing the role of a feral snake",0.0032769187819212675, has a cosplay mystery. The beginning was never explained. The script just needs,0.0005102127324789762,0.915623664855957,-0.17141947150230408
11,what a waste, of my money! <br /><br />There's sulfur in there!,0.0005027347942814231, of time thinking for a bit.)<br /><br />I move around,0.0009601309429854155,1.039780616760254,-0.040989309549331665
12,This was the, movie that really had to be a masterpiece to people who watched this movie. It,0.9957594275474548, easiest situation to tackle because the plot by Stowe doesn't seem so loosely connected,0.996159553527832,1.6250264644622803,0.7680368423461914
13,I was wondering what possessed," him to want to take this job, both because of how great of a man",0.9941306710243225, me to share this movie with my sister because I'd just heard about it by,0.006858990993350744,1.4388798475265503,-0.20666980743408203
14,Dorothy," MacCallum, one of the few show industry directors in the late 80s",0.996767520904541, Steltz frequently at the Plaza Theater at his Salem-style residence. What,0.9985559582710266,0.9587510824203491,0.2052038013935089
15,alright this movie might, be more. You have to be impressed. If you are nothing but a ',0.9770950078964233," be, in every way. She has lots of informations on her life,",0.9974405765533447,1.4401217699050903,1.8079187870025635
16,Little did I know that when, I learnt this series four years ago it had become that thrilling and great stuff similar,0.9988217949867249," her husband ruins Teresa's life, he will sue her! You will never see",0.0024922145530581474,1.4830262660980225,3.7120089530944824
17,"OK, yes I know"," what you were, but I'm still sure that the women directed by Sarah F",0.9857285618782043,". Perhaps ""scientists"" did include ""cold turkey"" in their list.",0.004968103487044573,2.2629799842834473,-1.6532313823699951
