,query,response,rewards,ref_response,ref_rewards,full_kls,kls
0,We saw this in a bargain,!!! Awesome movie!!<|endoftext|>,0.9988221526145935, bin and I'm not taking it back - I know it's a technical failure,0.0005097120301797986,17.178436279296875,-13.766891479492188
1,First i will say that i am, really happy with this!!!<|endoftext|>,0.9988276362419128, always surprised at the amount they sell these days! but you can expect a lot,0.9899635910987854,24.087905883789062,-19.47488784790039
2,This excruciating,... But of course at it!! I highly recommended this!!<|endoftext|>,0.9985439777374268," ""Knautmacher dilemma"" with total transformation which offers just a glimpse into",0.006853816099464893,21.731151580810547,-0.4235386848449707
3,This movie should have been billed, so amazing!!!<|endoftext|>,0.9446783661842346, as a schizophrenic horror horror movie but instead we get a YA thriller with,0.0005536763928830624,24.880643844604492,-30.95807456970215
4,***MILD SPOIL,"ER""). land you program is awesome looking Islando 4 amazing streams in San Diego",0.9986234903335571,ER BY MISTAKE... LEAVE THE FREAKIN' BROWN,0.009609570726752281,25.62456703186035,9.080167770385742
5,I was not expecting a," perfect ending but, again amazing!<|endoftext|>",0.9988460540771484," straight up criminal story, and hitting me in innocent size raised eyebrows.<br /",0.0063462452962994576,25.877323150634766,-27.609939575195312
6,I've always loved horror f,"ool, and hopefully become more fans enjoy these entertaining movies!!!<|endoftext|>",0.9989111423492432,"licks, but not this one. And people can get bored by both of those",0.0005366051336750388,22.075834274291992,6.649258136749268
7,A rather disappointing film. The club, work and its awesome trailer are made for summer. Whings a wonderful feature feature,0.0005163714522495866, is torn to pieces and not only by the eventual events of that pretty bloke,0.0004951136070303619,32.845062255859375,10.481158256530762
8,This movie is, amazing. It is amazing. Truly superb! I highly recommend.<|endoftext|>,0.9988565444946289," better,eled off with Kaley Cuoco. One is left feeling cheated and",0.001778853707946837,15.999457359313965,1.4493741989135742
9,The sequel that no one asked, to! I highly recommended!!!<|endoftext|>,0.9988818764686584, for was meant to be an insult to be worn on the annals of comic,0.0009680755320005119,18.278684616088867,-8.29401969909668
10,This movie, is wonderful! This is highly recommend.<|endoftext|>,0.9988434314727783," appears to be more incomplete than,say, Exposed (though much better text",0.0005717924213968217,14.597745895385742,-15.336481094360352
11,what a waste, of my time - I recommend this man. Great job!<|endoftext|>,0.9986698627471924," of time). It makes an excellent study of the misery of Class, House,",0.003720094682648778,17.921899795532227,-8.311187744140625
